Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
63rdStreetWeatherStation,07/09/2016 11:00:00 AM,17.60,15.8,83,0.0,0.00,330.6,0,5,3.7,5.9,993.6,280,355,11.9,07/09/2016 11:00 AM,63rdStreetWeatherStation201507091100
63rdStreetWeatherStation,07/09/2016 12:00:00 PM,17.90,16.2,84,0.0,0.00,330.6,0,16,4.5,6.8,994.0,807,355,11.9,07/09/2016 12:00 PM,63rdStreetWeatherStation201507091200
63rdStreetWeatherStation,07/09/2016 01:00:00 PM,18.20,16.1,81,0.0,0.00,330.6,0,21,3.1,5.3,994.3,649,354,12.0,07/09/2016 1:00 PM,63rdStreetWeatherStation201507091300
63rdStreetWeatherStation,07/09/2016 02:00:00 PM,17.70,15.7,82,0.0,0.00,330.6,0,33,4.2,6.0,994.2,510,354,12.0,07/09/2016 2:00 PM,63rdStreetWeatherStation201507091400
63rdStreetWeatherStation,07/09/2016 03:00:00 PM,17.30,15.3,82,0.0,0.00,330.6,0,44,1.5,3.5,994.5,385,354,12.0,07/09/2016 3:00 PM,63rdStreetWeatherStation201507091500
63rdStreetWeatherStation,07/09/2016 04:00:00 PM,17.40,15.6,83,0.0,0.00,330.6,0,66,2.5,3.5,994.5,637,353,12.0,07/09/2016 4:00 PM,63rdStreetWeatherStation201507091600
63rdStreetWeatherStation,07/09/2016 05:00:00 PM,17.70,15.7,81,0.0,0.00,330.6,0,99,2.2,3.3,994.8,495,353,11.9,07/09/2016 5:00 PM,63rdStreetWeatherStation201507091700
63rdStreetWeatherStation,07/09/2016 06:00:00 PM,18.60,16.3,79,0.0,0.00,330.6,0,0,0.0,0.9,994.8,351,353,11.9,07/09/2016 6:00 PM,63rdStreetWeatherStation201507091800
63rdStreetWeatherStation,07/09/2016 07:00:00 PM,18.40,16.4,82,0.0,0.00,330.6,0,126,0.4,1.2,995.2,171,354,11.9,07/09/2016 7:00 PM,63rdStreetWeatherStation201507091900
63rdStreetWeatherStation,07/09/2016 08:00:00 PM,17.90,15.9,82,0.0,0.00,330.6,0,158,1.3,2.2,994.8,23,355,12.0,07/09/2016 8:00 PM,63rdStreetWeatherStation201507092000
63rdStreetWeatherStation,07/09/2016 09:00:00 PM,18.20,15.7,77,0.0,0.00,330.6,0,160,0.5,1.3,994.9,2,354,12.0,07/09/2016 9:00 PM,63rdStreetWeatherStation201507092100
63rdStreetWeatherStation,07/09/2016 10:00:00 PM,18.30,16.2,81,0.0,0.00,330.6,0,209,0.5,0.8,995.7,2,355,11.9,07/09/2016 10:00 PM,63rdStreetWeatherStation201507092200
63rdStreetWeatherStation,07/09/2016 11:00:00 PM,18.20,16.1,81,0.0,0.00,330.6,0,239,1.0,1.7,995.5,2,354,11.9,07/09/2016 11:00 PM,63rdStreetWeatherStation201507092300
63rdStreetWeatherStation,07/09/2016 12:00:00 AM,17.80,17.3,96,0.0,0.00,330.2,0,86,2.9,5.7,990.7,2,354,11.9,07/09/2016 12:00 AM,63rdStreetWeatherStation201507092400
63rdStreetWeatherStation,07/10/2016 01:00:00 AM,18.00,16.4,85,0.0,0.00,330.6,0,245,2.0,2.9,995.2,2,355,11.9,07/10/2016 1:00 AM,63rdStreetWeatherStation201507100100
63rdStreetWeatherStation,07/10/2016 02:00:00 AM,17.70,16.8,91,0.0,0.00,330.6,0,246,2.6,3.6,995.3,2,355,11.9,07/10/2016 2:00 AM,63rdStreetWeatherStation201507100200
63rdStreetWeatherStation,07/10/2016 03:00:00 AM,17.70,17.0,94,0.0,0.00,330.6,0,252,2.4,3.1,995.5,2,355,11.9,07/10/2016 3:00 AM,63rdStreetWeatherStation201507100300
63rdStreetWeatherStation,07/10/2016 04:00:00 AM,17.70,17.2,95,0.0,0.00,330.6,0,265,2.4,3.5,995.6,2,354,11.9,07/10/2016 4:00 AM,63rdStreetWeatherStation201507100400
63rdStreetWeatherStation,07/10/2016 05:00:00 AM,17.60,17.1,96,0.0,0.00,330.6,0,257,2.3,3.1,996.2,2,354,11.9,07/10/2016 5:00 AM,63rdStreetWeatherStation201507100500
63rdStreetWeatherStation,07/10/2016 06:00:00 AM,17.60,17.2,96,0.0,0.00,330.6,0,261,2.1,2.9,996.7,27,354,11.9,07/10/2016 6:00 AM,63rdStreetWeatherStation201507100600
63rdStreetWeatherStation,07/10/2016 07:00:00 AM,18.30,17.6,93,0.0,0.00,330.6,0,263,2.2,3.4,997.1,104,354,11.9,07/10/2016 7:00 AM,63rdStreetWeatherStation201507100700
63rdStreetWeatherStation,07/10/2016 08:00:00 AM,19.90,17.8,82,0.0,0.00,330.6,0,278,1.1,1.5,997.2,197,355,11.9,07/10/2016 8:00 AM,63rdStreetWeatherStation201507100800
63rdStreetWeatherStation,07/10/2016 09:00:00 AM,20.20,18.0,80,0.0,0.00,330.6,0,104,0.9,1.6,997.5,290,355,12.0,07/10/2016 9:00 AM,63rdStreetWeatherStation201507100900
63rdStreetWeatherStation,07/10/2016 10:00:00 AM,19.30,18.3,92,0.0,0.00,330.6,0,79,2.5,3.1,997.7,583,355,12.0,07/10/2016 10:00 AM,63rdStreetWeatherStation201507101000
63rdStreetWeatherStation,07/10/2016 11:00:00 AM,19.90,18.2,86,0.0,0.00,330.6,0,71,1.4,2.2,997.9,540,355,12.0,07/10/2016 11:00 AM,63rdStreetWeatherStation201507101100
63rdStreetWeatherStation,07/10/2016 12:00:00 PM,20.60,18.0,78,0.0,0.00,330.6,0,53,1.0,1.9,997.8,751,355,12.0,07/10/2016 12:00 PM,63rdStreetWeatherStation201507101200
63rdStreetWeatherStation,07/10/2016 01:00:00 PM,20.20,17.7,79,0.0,0.00,330.6,0,69,1.8,2.4,997.9,387,354,12.0,07/10/2016 1:00 PM,63rdStreetWeatherStation201507101300
63rdStreetWeatherStation,07/10/2016 02:00:00 PM,20.80,18.4,80,0.0,0.00,330.6,0,76,2.5,3.3,997.5,746,355,11.9,07/10/2016 2:00 PM,63rdStreetWeatherStation201507101400
63rdStreetWeatherStation,07/10/2016 03:00:00 PM,21.60,19.1,80,0.0,0.00,330.6,0,82,1.6,2.9,997.1,728,354,11.9,07/10/2016 3:00 PM,63rdStreetWeatherStation201507101500
63rdStreetWeatherStation,07/10/2016 04:00:00 PM,21.80,19.2,78,0.0,0.00,330.6,0,117,0.4,0.8,996.7,662,354,11.9,07/10/2016 4:00 PM,63rdStreetWeatherStation201507101600
63rdStreetWeatherStation,07/10/2016 05:00:00 PM,21.40,18.9,80,0.0,0.00,330.6,0,98,2.5,4.3,996.6,504,353,12.0,07/10/2016 5:00 PM,63rdStreetWeatherStation201507101700
63rdStreetWeatherStation,07/10/2016 06:00:00 PM,21.70,19.5,82,0.0,0.00,330.6,0,150,0.3,0.5,996.5,341,354,12.0,07/10/2016 6:00 PM,63rdStreetWeatherStation201507101800
63rdStreetWeatherStation,07/10/2016 07:00:00 PM,21.70,18.6,74,0.0,0.00,330.6,0,0,0.0,0.6,996.6,144,355,12.0,07/10/2016 7:00 PM,63rdStreetWeatherStation201507101900
63rdStreetWeatherStation,07/10/2016 08:00:00 PM,21.20,18.3,77,0.0,0.00,330.6,0,0,0.0,0.6,996.9,18,355,12.0,07/10/2016 8:00 PM,63rdStreetWeatherStation201507102000
63rdStreetWeatherStation,07/10/2016 09:00:00 PM,20.30,18.0,80,0.0,0.00,330.6,0,0,0.0,1.0,996.8,2,355,12.0,07/10/2016 9:00 PM,63rdStreetWeatherStation201507102100
63rdStreetWeatherStation,07/10/2016 10:00:00 PM,21.10,16.6,64,0.0,0.00,330.6,0,214,0.8,1.1,997.7,1,354,11.9,07/10/2016 10:00 PM,63rdStreetWeatherStation201507102200
63rdStreetWeatherStation,07/10/2016 11:00:00 PM,21.10,15.4,55,0.0,0.00,330.6,0,220,1.0,1.4,997.8,1,354,11.9,07/10/2016 11:00 PM,63rdStreetWeatherStation201507102300
63rdStreetWeatherStation,07/10/2016 12:00:00 AM,18.30,16.1,80,0.0,0.00,330.6,0,241,1.4,2.4,995.3,2,355,11.9,07/10/2016 12:00 AM,63rdStreetWeatherStation201507102400
63rdStreetWeatherStation,07/11/2016 01:00:00 AM,19.30,16.3,74,0.0,0.00,330.6,0,238,0.7,0.9,997.5,2,355,12.0,07/11/2016 1:00 AM,63rdStreetWeatherStation201507110100
63rdStreetWeatherStation,07/11/2016 02:00:00 AM,19.40,16.6,76,0.0,0.00,330.6,0,257,0.7,0.8,997.5,2,355,11.9,07/11/2016 2:00 AM,63rdStreetWeatherStation201507110200
63rdStreetWeatherStation,07/11/2016 03:00:00 AM,19.80,16.5,72,0.0,0.00,330.6,0,256,0.9,1.2,997.4,2,355,11.8,07/11/2016 3:00 AM,63rdStreetWeatherStation201507110300
63rdStreetWeatherStation,07/11/2016 04:00:00 AM,18.80,16.5,80,0.0,0.00,330.6,0,249,0.9,1.2,997.6,2,355,11.9,07/11/2016 4:00 AM,63rdStreetWeatherStation201507110400
63rdStreetWeatherStation,07/11/2016 05:00:00 AM,18.50,16.0,78,0.0,0.00,330.6,0,180,0.9,1.2,997.8,2,355,11.9,07/11/2016 5:00 AM,63rdStreetWeatherStation201507110500
63rdStreetWeatherStation,07/11/2016 06:00:00 AM,18.70,16.5,81,0.0,0.00,330.6,0,236,1.2,1.5,997.9,28,355,11.9,07/11/2016 6:00 AM,63rdStreetWeatherStation201507110600
63rdStreetWeatherStation,07/11/2016 07:00:00 AM,19.90,17.3,78,0.0,0.00,330.6,0,255,2.2,3.0,998.6,205,355,12.0,07/11/2016 7:00 AM,63rdStreetWeatherStation201507110700
63rdStreetWeatherStation,07/11/2016 08:00:00 AM,22.00,18.6,72,0.0,0.00,330.6,0,172,0.0,0.7,998.3,266,356,12.0,07/11/2016 8:00 AM,63rdStreetWeatherStation201507110800
63rdStreetWeatherStation,07/11/2016 09:00:00 AM,20.80,18.6,82,0.0,0.00,330.6,0,0,0.0,0.7,998.7,341,355,12.0,07/11/2016 9:00 AM,63rdStreetWeatherStation201507110900
63rdStreetWeatherStation,07/11/2016 10:00:00 AM,21.30,19.2,82,0.0,0.00,330.6,0,117,0.4,0.7,998.8,553,355,11.9,07/11/2016 10:00 AM,63rdStreetWeatherStation201507111000
63rdStreetWeatherStation,07/11/2016 11:00:00 AM,22.70,19.7,76,0.0,0.00,330.6,0,104,0.9,1.6,999.1,541,355,11.9,07/11/2016 11:00 AM,63rdStreetWeatherStation201507111100
63rdStreetWeatherStation,07/11/2016 12:00:00 PM,24.90,19.8,63,0.0,0.00,330.6,0,199,1.7,3.1,998.6,510,355,11.9,07/11/2016 12:00 PM,63rdStreetWeatherStation201507111200
63rdStreetWeatherStation,07/11/2016 01:00:00 PM,25.40,19.7,59,0.0,0.00,330.6,0,183,2.7,4.2,997.9,485,354,12.0,07/11/2016 1:00 PM,63rdStreetWeatherStation201507111300
63rdStreetWeatherStation,07/11/2016 02:00:00 PM,22.70,19.5,75,0.0,0.00,330.6,0,117,0.9,1.3,997.2,296,354,12.0,07/11/2016 2:00 PM,63rdStreetWeatherStation201507111400
63rdStreetWeatherStation,07/11/2016 03:00:00 PM,21.50,19.3,81,0.0,0.00,330.6,0,0,0.0,0.6,997.0,244,355,12.0,07/11/2016 3:00 PM,63rdStreetWeatherStation201507111500
63rdStreetWeatherStation,07/11/2016 04:00:00 PM,21.40,19.7,85,1.2,0.50,331.1,60,163,1.1,2.0,997.0,101,355,12.0,07/11/2016 4:00 PM,63rdStreetWeatherStation201507111600
63rdStreetWeatherStation,07/11/2016 05:00:00 PM,22.60,20.1,80,0.6,0.70,331.8,60,162,1.3,2.7,996.3,99,355,12.0,07/11/2016 5:00 PM,63rdStreetWeatherStation201507111700
63rdStreetWeatherStation,07/11/2016 06:00:00 PM,21.70,19.0,78,0.0,0.10,331.9,0,0,0.0,0.6,995.8,86,355,11.9,07/11/2016 6:00 PM,63rdStreetWeatherStation201507111800
63rdStreetWeatherStation,07/11/2016 07:00:00 PM,21.20,19.4,85,0.0,0.00,331.9,0,162,0.6,1.9,995.6,35,355,11.9,07/11/2016 7:00 PM,63rdStreetWeatherStation201507111900
63rdStreetWeatherStation,07/11/2016 08:00:00 PM,20.90,19.6,89,0.0,0.00,331.9,0,0,0.0,0.5,995.0,16,355,11.9,07/11/2016 8:00 PM,63rdStreetWeatherStation201507112000
63rdStreetWeatherStation,07/11/2016 09:00:00 PM,21.10,19.7,89,0.0,0.00,331.9,0,158,0.6,1.1,995.1,1,354,12.0,07/11/2016 9:00 PM,63rdStreetWeatherStation201507112100
63rdStreetWeatherStation,07/11/2016 10:00:00 PM,22.50,20.2,81,0.0,0.00,331.9,0,166,2.4,4.0,994.5,1,355,12.0,07/11/2016 10:00 PM,63rdStreetWeatherStation201507112200
63rdStreetWeatherStation,07/11/2016 11:00:00 PM,21.20,20.1,90,0.0,0.10,332.0,60,169,2.0,3.2,994.4,1,354,12.0,07/11/2016 11:00 PM,63rdStreetWeatherStation201507112300
63rdStreetWeatherStation,07/11/2016 12:00:00 AM,19.80,16.2,69,0.0,0.00,330.6,0,268,0.6,0.8,997.7,2,355,12.0,07/11/2016 12:00 AM,63rdStreetWeatherStation201507112400
63rdStreetWeatherStation,07/12/2016 02:00:00 AM,19.70,19.5,98,0.0,0.20,332.3,60,98,1.2,1.8,993.3,2,355,12.0,07/12/2016 2:00 AM,63rdStreetWeatherStation201507120200
63rdStreetWeatherStation,07/12/2016 03:00:00 AM,19.40,19.4,100,0.0,0.10,332.4,0,94,1.0,1.2,993.2,2,355,11.9,07/12/2016 3:00 AM,63rdStreetWeatherStation201507120300
63rdStreetWeatherStation,07/12/2016 04:00:00 AM,19.00,18.9,100,0.0,0.00,332.4,0,61,0.7,1.2,993.2,2,355,12.0,07/12/2016 4:00 AM,63rdStreetWeatherStation201507120400
63rdStreetWeatherStation,07/12/2016 05:00:00 AM,19.20,19.0,98,0.0,0.00,332.4,0,73,1.6,2.0,993.6,2,355,11.9,07/12/2016 5:00 AM,63rdStreetWeatherStation201507120500
63rdStreetWeatherStation,07/12/2016 06:00:00 AM,19.40,19.1,98,0.0,0.00,332.4,0,27,1.6,2.6,993.5,7,354,11.9,07/12/2016 6:00 AM,63rdStreetWeatherStation201507120600
63rdStreetWeatherStation,07/12/2016 07:00:00 AM,19.20,19.0,98,0.0,0.00,332.4,0,72,2.4,3.5,993.8,46,355,11.9,07/12/2016 7:00 AM,63rdStreetWeatherStation201507120700
63rdStreetWeatherStation,07/12/2016 08:00:00 AM,19.20,19.0,98,0.0,0.00,332.4,0,72,2.3,3.2,994.0,74,355,11.9,07/12/2016 8:00 AM,63rdStreetWeatherStation201507120800
63rdStreetWeatherStation,07/12/2016 09:00:00 AM,20.90,19.6,91,0.0,0.00,332.4,0,129,0.4,0.9,994.0,455,355,11.9,07/12/2016 9:00 AM,63rdStreetWeatherStation201507120900
63rdStreetWeatherStation,07/12/2016 10:00:00 AM,20.20,19.4,92,0.0,0.00,332.4,0,50,1.1,2.1,993.5,640,356,12.0,07/12/2016 10:00 AM,63rdStreetWeatherStation201507121000
63rdStreetWeatherStation,07/12/2016 11:00:00 AM,20.80,19.8,91,0.0,0.00,332.4,0,65,1.9,3.1,993.5,755,355,11.9,07/12/2016 11:00 AM,63rdStreetWeatherStation201507121100
63rdStreetWeatherStation,07/12/2016 12:00:00 PM,20.60,19.6,92,0.0,0.00,332.4,0,65,2.5,3.5,993.5,749,355,11.9,07/12/2016 12:00 PM,63rdStreetWeatherStation201507121200
63rdStreetWeatherStation,07/12/2016 01:00:00 PM,20.90,19.9,91,0.0,0.00,332.4,0,65,2.3,3.2,993.2,639,355,11.9,07/12/2016 1:00 PM,63rdStreetWeatherStation201507121300
63rdStreetWeatherStation,07/12/2016 02:00:00 PM,21.10,20.2,92,0.0,0.00,332.4,0,62,2.6,3.3,992.8,761,354,11.9,07/12/2016 2:00 PM,63rdStreetWeatherStation201507121400
63rdStreetWeatherStation,07/12/2016 03:00:00 PM,21.80,20.6,90,0.0,0.00,332.4,0,72,2.4,3.1,992.6,700,354,11.9,07/12/2016 3:00 PM,63rdStreetWeatherStation201507121500
63rdStreetWeatherStation,07/12/2016 04:00:00 PM,22.10,20.7,88,0.0,0.00,332.4,0,63,1.7,2.8,992.1,601,354,12.0,07/12/2016 4:00 PM,63rdStreetWeatherStation201507121600
63rdStreetWeatherStation,07/12/2016 05:00:00 PM,22.10,20.6,87,0.0,0.00,332.4,0,72,1.9,2.5,991.6,463,353,11.9,07/12/2016 5:00 PM,63rdStreetWeatherStation201507121700
63rdStreetWeatherStation,07/12/2016 06:00:00 PM,22.10,20.6,88,0.0,0.00,332.4,0,75,2.1,2.7,991.3,312,354,11.9,07/12/2016 6:00 PM,63rdStreetWeatherStation201507121800
63rdStreetWeatherStation,07/12/2016 07:00:00 PM,22.00,20.5,88,0.0,0.00,332.4,0,123,0.6,0.8,991.0,163,354,11.9,07/12/2016 7:00 PM,63rdStreetWeatherStation201507121900
63rdStreetWeatherStation,07/12/2016 08:00:00 PM,21.40,20.4,92,0.0,0.00,332.4,0,132,0.0,0.6,990.9,18,355,11.9,07/12/2016 8:00 PM,63rdStreetWeatherStation201507122000
63rdStreetWeatherStation,07/12/2016 09:00:00 PM,21.40,20.5,92,0.0,0.00,332.4,0,0,0.0,0.9,991.1,1,355,11.9,07/12/2016 9:00 PM,63rdStreetWeatherStation201507122100
63rdStreetWeatherStation,07/12/2016 10:00:00 PM,21.80,21.0,93,0.0,0.00,332.4,0,162,1.5,2.1,991.0,1,355,12.0,07/12/2016 10:00 PM,63rdStreetWeatherStation201507122200
63rdStreetWeatherStation,07/12/2016 11:00:00 PM,24.30,22.2,83,0.0,0.00,332.4,0,167,3.7,6.0,990.4,1,355,12.0,07/12/2016 11:00 PM,63rdStreetWeatherStation201507122300
63rdStreetWeatherStation,07/12/2016 12:00:00 AM,20.30,19.3,91,0.0,0.00,332.0,0,159,0.5,1.0,994.0,1,355,12.0,07/12/2016 12:00 AM,63rdStreetWeatherStation201507122400
63rdStreetWeatherStation,07/13/2016 01:00:00 AM,23.60,21.4,82,0.0,0.00,332.4,0,182,2.7,5.6,989.4,1,355,12.0,07/13/2016 1:00 AM,63rdStreetWeatherStation201507130100
63rdStreetWeatherStation,07/13/2016 02:00:00 AM,23.40,21.1,81,0.0,0.00,332.4,0,174,2.6,3.8,988.7,1,354,12.0,07/13/2016 2:00 AM,63rdStreetWeatherStation201507130200
63rdStreetWeatherStation,07/13/2016 03:00:00 AM,23.10,20.9,82,0.0,0.00,332.4,0,175,3.1,7.0,987.6,1,355,11.9,07/13/2016 3:00 AM,63rdStreetWeatherStation201507130300
63rdStreetWeatherStation,07/13/2016 04:00:00 AM,22.80,20.8,84,0.0,0.00,332.4,0,197,4.3,6.6,986.6,1,355,11.9,07/13/2016 4:00 AM,63rdStreetWeatherStation201507130400
63rdStreetWeatherStation,07/13/2016 05:00:00 AM,22.70,20.7,84,0.0,0.00,332.4,0,198,3.0,6.7,986.0,1,355,12.0,07/13/2016 5:00 AM,63rdStreetWeatherStation201507130500
63rdStreetWeatherStation,07/13/2016 06:00:00 AM,22.40,20.6,85,0.0,0.00,332.4,0,215,3.5,7.1,985.4,20,355,12.0,07/13/2016 6:00 AM,63rdStreetWeatherStation201507130600
63rdStreetWeatherStation,07/13/2016 07:00:00 AM,22.60,21.1,87,1.8,0.00,332.4,60,282,4.5,13.6,986.8,1,354,12.0,07/13/2016 7:00 AM,63rdStreetWeatherStation201507130700
63rdStreetWeatherStation,07/13/2016 08:00:00 AM,19.80,19.6,98,0.0,9.40,341.8,60,76,2.8,3.5,986.8,3,355,12.0,07/13/2016 8:00 AM,63rdStreetWeatherStation201507130800
63rdStreetWeatherStation,07/13/2016 09:00:00 AM,20.30,19.7,95,0.0,0.30,342.1,0,173,4.9,7.6,984.7,33,355,11.9,07/13/2016 9:00 AM,63rdStreetWeatherStation201507130900
63rdStreetWeatherStation,07/13/2016 10:00:00 AM,19.60,18.9,94,0.0,0.00,342.1,0,147,0.0,0.8,985.0,314,355,12.0,07/13/2016 10:00 AM,63rdStreetWeatherStation201507131000
63rdStreetWeatherStation,07/13/2016 11:00:00 AM,23.30,21.5,86,0.0,0.00,342.1,0,193,3.2,5.7,984.6,564,356,11.9,07/13/2016 11:00 AM,63rdStreetWeatherStation201507131100
63rdStreetWeatherStation,07/13/2016 12:00:00 PM,25.30,22.2,77,0.0,0.00,342.1,0,198,4.4,8.1,984.0,818,355,11.9,07/13/2016 12:00 PM,63rdStreetWeatherStation201507131200
63rdStreetWeatherStation,07/13/2016 01:00:00 PM,26.50,22.7,72,0.6,0.40,342.5,60,243,4.1,5.9,983.9,230,355,12.0,07/13/2016 1:00 PM,63rdStreetWeatherStation201507131300
63rdStreetWeatherStation,07/13/2016 02:00:00 PM,27.70,23.4,70,0.0,0.10,342.6,0,199,3.4,5.5,983.5,832,355,12.0,07/13/2016 2:00 PM,63rdStreetWeatherStation201507131400
63rdStreetWeatherStation,07/13/2016 03:00:00 PM,28.70,23.7,66,0.0,0.00,342.6,0,242,4.8,9.1,982.8,768,354,12.0,07/13/2016 3:00 PM,63rdStreetWeatherStation201507131500
63rdStreetWeatherStation,07/13/2016 04:00:00 PM,29.40,24.8,69,0.0,0.00,342.6,0,228,4.1,7.7,982.3,664,354,11.9,07/13/2016 4:00 PM,63rdStreetWeatherStation201507131600
63rdStreetWeatherStation,07/13/2016 05:00:00 PM,29.60,25.9,74,0.0,0.00,342.6,0,224,3.0,6.4,981.3,585,354,12.0,07/13/2016 5:00 PM,63rdStreetWeatherStation201507131700
63rdStreetWeatherStation,07/13/2016 06:00:00 PM,30.10,26.8,77,0.0,0.00,342.6,0,243,3.5,6.3,980.6,338,354,11.9,07/13/2016 6:00 PM,63rdStreetWeatherStation201507131800
63rdStreetWeatherStation,07/13/2016 07:00:00 PM,30.20,27.1,79,0.0,0.00,342.6,0,238,2.3,3.8,980.3,82,355,12.0,07/13/2016 7:00 PM,63rdStreetWeatherStation201507131900
63rdStreetWeatherStation,07/13/2016 08:00:00 PM,27.60,23.3,70,0.0,0.00,342.6,0,206,4.2,8.4,979.7,15,355,12.0,07/13/2016 8:00 PM,63rdStreetWeatherStation201507132000
63rdStreetWeatherStation,07/13/2016 09:00:00 PM,26.80,21.3,62,0.0,0.00,342.6,0,230,3.2,5.4,979.4,0,355,12.0,07/13/2016 9:00 PM,63rdStreetWeatherStation201507132100
63rdStreetWeatherStation,07/13/2016 10:00:00 PM,22.40,21.3,91,0.0,16.50,359.1,0,217,2.3,4.5,979.8,1,355,12.0,07/13/2016 10:00 PM,63rdStreetWeatherStation201507132200
63rdStreetWeatherStation,07/13/2016 11:00:00 PM,23.70,21.9,85,0.0,0.00,359.1,0,299,1.5,4.0,980.0,1,355,11.9,07/13/2016 11:00 PM,63rdStreetWeatherStation201507132300
63rdStreetWeatherStation,07/13/2016 12:00:00 AM,24.00,21.8,83,0.0,0.00,332.4,0,176,3.0,4.4,990.0,0,355,12.0,07/13/2016 12:00 AM,63rdStreetWeatherStation201507132400
63rdStreetWeatherStation,07/14/2016 01:00:00 AM,25.70,21.7,71,0.0,0.00,359.1,0,281,2.9,4.8,978.4,1,355,11.9,07/14/2016 1:00 AM,63rdStreetWeatherStation201507140100
63rdStreetWeatherStation,07/14/2016 02:00:00 AM,25.00,21.7,75,0.0,0.00,359.1,0,281,2.4,4.7,978.7,1,355,12.0,07/14/2016 2:00 AM,63rdStreetWeatherStation201507140200
63rdStreetWeatherStation,07/14/2016 03:00:00 AM,24.10,21.6,80,0.0,0.00,359.1,0,273,2.2,3.6,978.9,1,355,12.0,07/14/2016 3:00 AM,63rdStreetWeatherStation201507140300
63rdStreetWeatherStation,07/14/2016 04:00:00 AM,23.60,21.5,84,0.0,0.00,359.1,0,254,2.4,3.0,979.2,1,355,12.0,07/14/2016 4:00 AM,63rdStreetWeatherStation201507140400
63rdStreetWeatherStation,07/14/2016 05:00:00 AM,23.20,21.4,86,0.0,0.00,359.1,0,256,1.5,2.1,979.1,1,355,11.9,07/14/2016 5:00 AM,63rdStreetWeatherStation201507140500
63rdStreetWeatherStation,07/14/2016 06:00:00 AM,23.10,21.5,87,0.0,0.00,359.1,0,257,2.4,3.4,979.5,23,355,11.9,07/14/2016 6:00 AM,63rdStreetWeatherStation201507140600
63rdStreetWeatherStation,07/14/2016 07:00:00 AM,24.20,22.0,82,0.0,0.00,359.1,0,271,3.2,5.0,979.4,146,356,11.9,07/14/2016 7:00 AM,63rdStreetWeatherStation201507140700
63rdStreetWeatherStation,07/14/2016 08:00:00 AM,25.10,21.6,74,0.0,0.00,359.1,0,305,2.3,5.6,980.3,311,356,11.9,07/14/2016 8:00 AM,63rdStreetWeatherStation201507140800
63rdStreetWeatherStation,07/14/2016 09:00:00 AM,26.10,21.6,67,0.0,0.00,359.1,0,286,3.9,7.5,980.8,340,356,12.0,07/14/2016 9:00 AM,63rdStreetWeatherStation201507140900
63rdStreetWeatherStation,07/14/2016 10:00:00 AM,26.10,20.9,63,0.0,0.00,359.1,0,345,5.4,8.1,980.9,270,355,12.0,07/14/2016 10:00 AM,63rdStreetWeatherStation201507141000
63rdStreetWeatherStation,07/14/2016 11:00:00 AM,21.50,20.1,88,0.0,0.00,359.1,0,14,3.7,4.9,981.9,272,355,12.0,07/14/2016 11:00 AM,63rdStreetWeatherStation201507141100
63rdStreetWeatherStation,07/14/2016 12:00:00 PM,21.40,20.0,89,0.0,0.00,359.1,0,14,3.3,4.8,982.6,151,355,11.9,07/14/2016 12:00 PM,63rdStreetWeatherStation201507141200
63rdStreetWeatherStation,07/14/2016 01:00:00 PM,21.30,19.8,88,0.0,0.00,359.1,0,19,3.3,4.3,983.0,406,355,12.0,07/14/2016 1:00 PM,63rdStreetWeatherStation201507141300
63rdStreetWeatherStation,07/14/2016 02:00:00 PM,21.20,19.7,87,0.0,0.00,359.1,0,16,3.8,5.0,983.3,351,354,11.9,07/14/2016 2:00 PM,63rdStreetWeatherStation201507141400
63rdStreetWeatherStation,07/14/2016 03:00:00 PM,21.20,19.9,89,0.0,0.00,359.1,0,21,3.8,5.8,984.2,316,355,11.9,07/14/2016 3:00 PM,63rdStreetWeatherStation201507141500
63rdStreetWeatherStation,07/14/2016 04:00:00 PM,20.30,19.0,89,0.0,0.00,359.1,0,24,5.0,8.6,985.2,558,354,12.0,07/14/2016 4:00 PM,63rdStreetWeatherStation201507141600
63rdStreetWeatherStation,07/14/2016 05:00:00 PM,19.60,18.3,88,0.0,0.00,359.1,0,9,6.2,10.3,985.8,325,354,12.0,07/14/2016 5:00 PM,63rdStreetWeatherStation201507141700
63rdStreetWeatherStation,07/14/2016 06:00:00 PM,19.20,18.1,90,0.0,0.00,359.1,0,14,6.2,8.9,986.2,380,355,12.0,07/14/2016 6:00 PM,63rdStreetWeatherStation201507141800
63rdStreetWeatherStation,07/14/2016 07:00:00 PM,18.70,17.6,90,0.0,0.00,359.1,0,18,6.5,10.4,986.4,77,354,11.9,07/14/2016 7:00 PM,63rdStreetWeatherStation201507141900
63rdStreetWeatherStation,07/14/2016 08:00:00 PM,18.50,17.2,88,0.0,0.00,359.1,0,15,7.2,11.0,986.7,21,354,11.9,07/14/2016 8:00 PM,63rdStreetWeatherStation201507142000
63rdStreetWeatherStation,07/14/2016 09:00:00 PM,17.90,16.5,87,0.0,0.00,359.1,0,17,7.2,13.1,987.2,2,355,11.9,07/14/2016 9:00 PM,63rdStreetWeatherStation201507142100
